date,0,1,2,3,4,5,6
2020-04-16 00:00:00,49365.96,11603.62,10317.750000000002,1216.0,2385.6,404.8,6264.16
2020-04-16 01:00:00,52892.1,11603.62,10317.750000000002,1520.0,2385.6,506.0,6264.16
2020-04-16 02:00:00,45839.82,8288.300000000001,10317.750000000002,2128.0,2385.6,708.4,5816.72
2020-04-16 03:00:00,56418.24,8288.300000000001,11693.450000000003,1520.0,2385.6,809.6,5816.72
2020-04-16 04:00:00,42313.68,6630.64,11693.450000000003,1824.0,2385.6,809.6,6264.16
2020-04-16 05:00:00,35261.4,6630.64,11693.450000000003,2128.0,2683.7999999999997,809.6,6711.6
2020-04-16 06:00:00,31735.26,8288.300000000001,11693.450000000003,2736.0,2385.6,910.8000000000001,6711.6
2020-04-16 07:00:00,28209.12,8288.300000000001,11005.600000000002,2432.0,2982.0,1012.0,6711.6
2020-04-16 08:00:00,31735.26,8288.300000000001,10317.750000000002,2736.0,4174.8,910.8000000000001,5816.72
2020-04-16 09:00:00,35261.4,9945.960000000001,10317.750000000002,2432.0,5069.4,910.8000000000001,4921.84
2020-04-16 10:00:00,31735.26,8288.300000000001,11005.600000000002,2432.0,5964.0,1012.0,4474.4
2020-04-16 11:00:00,31735.26,9945.960000000001,12381.300000000003,2736.0,6560.4,910.8000000000001,4474.4
2020-04-16 12:00:00,28209.12,8288.300000000001,12381.300000000003,2736.0,6858.599999999999,910.8000000000001,4921.84
2020-04-16 13:00:00,35261.4,8288.300000000001,11693.450000000003,2736.0,6560.4,910.8000000000001,4921.84
2020-04-16 14:00:00,31735.26,9945.960000000001,11693.450000000003,3040.0,6560.4,809.6,4474.4
2020-04-16 15:00:00,31735.26,11603.62,11005.600000000002,3344.0,6262.2,708.4,4921.84
2020-04-16 16:00:00,38787.54,14918.94,11693.450000000003,3648.0,5665.8,809.6,5816.72
2020-04-16 17:00:00,31735.26,16576.600000000002,10317.750000000002,4256.0,5367.599999999999,708.4,6264.16
2020-04-16 18:00:00,31735.26,18234.260000000002,10317.750000000002,4256.0,4771.2,708.4,6264.16
2020-04-16 19:00:00,28209.12,16576.600000000002,11005.600000000002,4256.0,3578.3999999999996,708.4,6264.16
2020-04-16 20:00:00,24682.98,14918.94,12381.300000000003,3344.0,2087.4,708.4,6264.16
2020-04-16 21:00:00,21156.84,14918.94,13069.150000000003,2736.0,1491.0,708.4,6264.16
2020-04-16 22:00:00,21156.84,14918.94,12381.300000000003,2432.0,1491.0,708.4,6264.16
2020-04-16 23:00:00,24682.98,16576.600000000002,13069.150000000003,2128.0,1789.1999999999998,708.4,6264.16
2020-04-17 00:00:00,28209.12,16576.600000000002,11005.600000000002,2128.0,2385.6,809.6,6711.6
2020-04-17 01:00:00,21156.84,16576.600000000002,11693.450000000003,2128.0,2683.7999999999997,809.6,6264.16
2020-04-17 02:00:00,14104.56,14918.94,11693.450000000003,2128.0,2982.0,708.4,6264.16
2020-04-17 03:00:00,14104.56,14918.94,13069.150000000003,1824.0,2683.7999999999997,708.4,6711.6
2020-04-17 04:00:00,10578.42,16576.600000000002,10317.750000000002,1824.0,2683.7999999999997,708.4,7159.04
2020-04-17 05:00:00,21156.84,14918.94,9629.900000000001,1824.0,2087.4,708.4,7159.04
2020-04-17 06:00:00,24682.98,14918.94,8942.050000000001,1824.0,1789.1999999999998,607.2,7159.04
2020-04-17 07:00:00,21156.84,13261.28,12381.300000000003,1824.0,1491.0,607.2,6711.6
2020-04-17 08:00:00,21156.84,13261.28,12381.300000000003,1824.0,1491.0,607.2,5816.72
2020-04-17 09:00:00,21156.84,14918.94,11005.600000000002,1520.0,1491.0,607.2,5816.72
2020-04-17 10:00:00,24682.98,13261.28,11005.600000000002,1824.0,1491.0,607.2,6264.16
2020-04-17 11:00:00,31735.26,13261.28,13069.150000000003,2128.0,1491.0,506.0,6264.16
2020-04-17 12:00:00,31735.26,14918.94,13069.150000000003,2128.0,2087.4,404.8,6711.6
2020-04-17 13:00:00,35261.4,16576.600000000002,13757.000000000004,2128.0,2982.0,303.6,8053.92
2020-04-17 14:00:00,35261.4,18234.260000000002,13069.150000000003,2432.0,3578.3999999999996,303.6,8053.92
2020-04-17 15:00:00,31735.26,19891.920000000002,13757.000000000004,2432.0,4174.8,506.0,8501.36
2020-04-17 16:00:00,24682.98,23207.24,13069.150000000003,2128.0,3876.6,607.2,9396.24
2020-04-17 17:00:00,21156.84,23207.24,12381.300000000003,2128.0,3876.6,607.2,9396.24
2020-04-17 18:00:00,21156.84,19891.920000000002,13757.000000000004,2432.0,3578.3999999999996,607.2,9396.24
2020-04-17 19:00:00,28209.12,16576.600000000002,14444.850000000002,2432.0,3280.2,607.2,9396.24
2020-04-17 20:00:00,28209.12,16576.600000000002,13757.000000000004,2432.0,3280.2,607.2,8501.36
2020-04-17 21:00:00,28209.12,14918.94,13757.000000000004,1824.0,3280.2,506.0,8501.36
2020-04-17 22:00:00,31735.26,14918.94,13069.150000000003,1520.0,3280.2,506.0,8053.92
2020-04-17 23:00:00,31735.26,14918.94,12381.300000000003,1520.0,3578.3999999999996,506.0,8053.92
2020-04-18 00:00:00,28209.12,13261.28,13069.150000000003,912.0,3280.2,506.0,7606.48
2020-04-18 01:00:00,28209.12,11603.62,13069.150000000003,1216.0,2982.0,506.0,7606.48
2020-04-18 02:00:00,31735.26,11603.62,13757.000000000004,1216.0,2385.6,506.0,7606.48
2020-04-18 03:00:00,31735.26,11603.62,12381.300000000003,1216.0,2087.4,404.8,7606.48
2020-04-18 04:00:00,28209.12,9945.960000000001,13757.000000000004,1520.0,2087.4,404.8,7606.48
2020-04-18 05:00:00,28209.12,8288.300000000001,12381.300000000003,1520.0,1789.1999999999998,404.8,7159.04
2020-04-18 06:00:00,28209.12,6630.64,11693.450000000003,1520.0,2087.4,404.8,7159.04
2020-04-18 07:00:00,28209.12,4972.9800000000005,12381.300000000003,1520.0,2385.6,303.6,7159.04
2020-04-18 08:00:00,42313.68,6630.64,12381.300000000003,1520.0,2982.0,303.6,7159.04
2020-04-18 09:00:00,38787.54,6630.64,12381.300000000003,1520.0,4174.8,404.8,7159.04
2020-04-18 10:00:00,38787.54,8288.300000000001,13757.000000000004,1824.0,5367.599999999999,506.0,7606.48
2020-04-18 11:00:00,35261.4,11603.62,13757.000000000004,2432.0,5964.0,607.2,7606.48
2020-04-18 12:00:00,42313.68,13261.28,13757.000000000004,2736.0,5964.0,708.4,7159.04
2020-04-18 13:00:00,38787.54,14918.94,13757.000000000004,2736.0,5964.0,809.6,7159.04
2020-04-18 14:00:00,42313.68,13261.28,14444.850000000002,2736.0,6262.2,809.6,6711.6
2020-04-18 15:00:00,49365.96,14918.94,14444.850000000002,2432.0,5964.0,910.8000000000001,7159.04
2020-04-18 16:00:00,45839.82,14918.94,13757.000000000004,2432.0,5964.0,910.8000000000001,7606.48
2020-04-18 17:00:00,49365.96,16576.600000000002,13757.000000000004,2736.0,5665.8,910.8000000000001,7606.48
2020-04-18 18:00:00,45839.82,16576.600000000002,14444.850000000002,2432.0,5367.599999999999,809.6,7159.04
2020-04-18 19:00:00,45839.82,16576.600000000002,13757.000000000004,2736.0,4473.0,809.6,7159.04
2020-04-18 20:00:00,45839.82,14918.94,11693.450000000003,2432.0,3876.6,607.2,6711.6
2020-04-18 21:00:00,45839.82,13261.28,11005.600000000002,2432.0,2982.0,506.0,5816.72
2020-04-18 22:00:00,49365.96,13261.28,12381.300000000003,2432.0,2683.7999999999997,506.0,5816.72
2020-04-18 23:00:00,38787.54,11603.62,12381.300000000003,2432.0,3280.2,506.0,5816.72
2020-04-19 00:00:00,31735.26,11603.62,13069.150000000003,2432.0,3280.2,506.0,5369.28
2020-04-19 01:00:00,35261.4,9945.960000000001,12381.300000000003,2432.0,3578.3999999999996,506.0,5816.72
2020-04-19 02:00:00,35261.4,8288.300000000001,12381.300000000003,2432.0,3578.3999999999996,506.0,5369.28
2020-04-19 03:00:00,35261.4,6630.64,11693.450000000003,2432.0,3280.2,506.0,5369.28
2020-04-19 04:00:00,35261.4,4972.9800000000005,11005.600000000002,2432.0,3280.2,506.0,4921.84
2020-04-19 05:00:00,38787.54,6630.64,11005.600000000002,2736.0,3280.2,506.0,4474.4
2020-04-19 06:00:00,38787.54,6630.64,10317.750000000002,2736.0,3280.2,506.0,4474.4
2020-04-19 07:00:00,56418.24,6630.64,11005.600000000002,3040.0,3578.3999999999996,404.8,4474.4
2020-04-19 08:00:00,49365.96,4972.9800000000005,9629.900000000001,3344.0,5069.4,404.8,3132.08
2020-04-19 09:00:00,52892.1,8288.300000000001,10317.750000000002,3344.0,5367.599999999999,404.8,2684.64
2020-04-19 10:00:00,42313.68,8288.300000000001,9629.900000000001,3344.0,5367.599999999999,303.6,2237.2
2020-04-19 11:00:00,35261.4,9945.960000000001,7566.350000000001,3344.0,5069.4,303.6,2237.2
2020-04-19 12:00:00,45839.82,11603.62,10317.750000000002,3344.0,4771.2,303.6,2684.64
2020-04-19 13:00:00,49365.96,13261.28,9629.900000000001,3648.0,4771.2,404.8,3579.52
2020-04-19 14:00:00,49365.96,11603.62,9629.900000000001,3952.0,5069.4,506.0,4026.96
2020-04-19 15:00:00,52892.1,13261.28,9629.900000000001,3952.0,5069.4,506.0,4474.4
2020-04-19 16:00:00,49365.96,14918.94,11005.600000000002,3344.0,5665.8,506.0,5369.28
