date,0,1,2,3,4,5,6
2020-03-19 15:00:00,9,4,19,10,29,3,17
2020-03-19 16:00:00,7,4,13,12,29,3,16
2020-03-19 17:00:00,7,3,11,14,28,3,16
2020-03-19 18:00:00,6,3,14,15,26,3,15
2020-03-19 19:00:00,8,3,12,15,21,3,14
2020-03-19 20:00:00,3,3,10,13,16,3,14
2020-03-19 21:00:00,4,3,14,10,10,3,13
2020-03-19 22:00:00,4,3,12,10,7,4,13
2020-03-19 23:00:00,4,4,14,10,5,4,10
2020-03-20 00:00:00,5,3,5,9,3,4,10
2020-03-20 01:00:00,5,3,10,9,4,4,10
2020-03-20 02:00:00,3,2,7,8,7,4,9
2020-03-20 03:00:00,3,2,10,7,8,4,9
2020-03-20 04:00:00,3,2,6,6,7,4,9
2020-03-20 05:00:00,3,3,8,6,6,4,9
2020-03-20 06:00:00,2,2,6,6,7,4,8
2020-03-20 07:00:00,2,2,6,5,9,4,7
2020-03-20 08:00:00,2,2,5,5,11,4,4
2020-03-20 09:00:00,3,3,3,5,14,3,3
2020-03-20 10:00:00,5,4,2,6,15,4,4
2020-03-20 11:00:00,7,5,3,8,15,3,4
2020-03-20 12:00:00,7,6,3,9,15,4,4
2020-03-20 13:00:00,7,7,6,11,14,4,4
2020-03-20 14:00:00,6,7,5,13,13,4,5
2020-03-20 15:00:00,5,7,5,14,13,4,4
2020-03-20 16:00:00,5,7,4,15,14,3,5
2020-03-20 17:00:00,5,6,3,14,15,4,8
2020-03-20 18:00:00,4,6,4,13,15,3,7
2020-03-20 19:00:00,2,4,5,12,14,4,5
2020-03-20 20:00:00,2,3,3,9,13,3,2
2020-03-20 21:00:00,3,3,3,7,10,3,3
2020-03-20 22:00:00,3,3,4,7,9,4,4
2020-03-20 23:00:00,3,4,4,7,9,3,5
2020-03-21 00:00:00,4,4,4,7,7,4,5
2020-03-21 01:00:00,4,4,6,6,7,4,7
2020-03-21 02:00:00,3,3,5,6,6,4,7
2020-03-21 03:00:00,3,3,5,5,6,4,9
2020-03-21 04:00:00,4,3,4,5,6,5,10
2020-03-21 05:00:00,2,3,8,4,7,5,9
2020-03-21 06:00:00,2,3,7,4,6,5,9
2020-03-21 07:00:00,2,2,8,3,5,5,9
2020-03-21 08:00:00,2,2,6,2,6,5,7
2020-03-21 09:00:00,4,2,6,2,6,4,4
2020-03-21 10:00:00,7,2,6,2,7,5,3
2020-03-21 11:00:00,9,4,4,3,8,5,3
2020-03-21 12:00:00,8,5,6,3,10,5,3
2020-03-21 13:00:00,7,7,6,3,11,4,4
2020-03-21 14:00:00,6,8,7,4,13,3,4
2020-03-21 15:00:00,6,9,8,4,13,3,5
2020-03-21 16:00:00,7,8,8,5,15,5,8
2020-03-21 17:00:00,5,7,10,5,17,5,8
2020-03-21 18:00:00,6,5,11,5,17,4,9
2020-03-21 19:00:00,4,4,10,6,13,3,10
2020-03-21 20:00:00,4,3,12,5,11,3,10
2020-03-21 21:00:00,6,3,13,4,9,4,9
2020-03-21 22:00:00,6,3,5,5,8,3,9
2020-03-21 23:00:00,4,3,11,7,8,3,9
2020-03-22 00:00:00,5,2,6,8,8,3,10
2020-03-22 01:00:00,4,2,11,8,7,4,11
2020-03-22 02:00:00,3,2,10,7,8,4,10
2020-03-22 03:00:00,3,2,10,7,8,3,10
2020-03-22 04:00:00,3,2,9,7,9,4,10
2020-03-22 05:00:00,3,2,9,7,10,4,10
2020-03-22 06:00:00,4,2,10,7,11,4,10
2020-03-22 07:00:00,3,2,8,7,11,4,10
2020-03-22 08:00:00,4,3,8,7,11,4,8
2020-03-22 09:00:00,7,4,8,7,15,4,5
2020-03-22 10:00:00,6,4,7,7,17,4,3
2020-03-22 11:00:00,6,5,6,6,18,4,4
2020-03-22 12:00:00,7,5,5,6,18,3,4
2020-03-22 13:00:00,7,5,6,6,20,3,4
2020-03-22 14:00:00,5,6,6,6,20,4,4
2020-03-22 15:00:00,6,5,10,6,19,4,6
2020-03-22 16:00:00,9,5,13,6,18,5,9
2020-03-22 17:00:00,7,5,14,7,17,5,11
2020-03-22 18:00:00,7,4,13,7,15,4,12
2020-03-22 19:00:00,6,5,15,8,10,4,13
2020-03-22 20:00:00,6,6,9,8,7,4,14
2020-03-22 21:00:00,4,6,13,7,5,4,15
2020-03-22 22:00:00,6,7,9,8,5,4,16
2020-03-22 23:00:00,4,7,7,8,5,4,16
2020-03-23 00:00:00,4,6,8,8,6,4,15
2020-03-23 01:00:00,3,6,7,8,7,4,17
2020-03-23 02:00:00,3,6,8,8,8,4,19
2020-03-23 03:00:00,4,6,11,8,8,4,20
2020-03-23 04:00:00,9,6,10,7,8,4,22
2020-03-23 05:00:00,5,6,16,8,8,4,23
2020-03-23 06:00:00,6,6,17,7,8,4,24
2020-03-23 07:00:00,7,6,18,7,7,4,25
2020-03-23 08:00:00,7,6,19,7,9,4,25
2020-03-23 09:00:00,11,8,18,7,9,6,27
2020-03-23 10:00:00,9,9,17,8,13,8,27
2020-03-23 11:00:00,9,12,18,9,16,9,26
2020-03-23 12:00:00,9,12,21,8,18,10,25
2020-03-23 13:00:00,10,13,16,9,20,10,24
2020-03-23 14:00:00,12,13,20,12,22,10,22
2020-03-23 15:00:00,12,14,17,13,23,11,21
2020-03-23 16:00:00,14,14,17,14,24,11,21
2020-03-23 17:00:00,11,14,18,14,26,11,20
2020-03-23 18:00:00,11,13,15,15,27,10,20
2020-03-23 19:00:00,11,11,15,16,23,10,18
2020-03-23 20:00:00,7,8,15,14,18,9,17
2020-03-23 21:00:00,9,8,15,13,14,9,16
2020-03-23 22:00:00,7,7,7,13,16,9,16
2020-03-23 23:00:00,6,6,19,13,20,9,15
2020-03-24 00:00:00,7,5,8,12,21,9,15
2020-03-24 01:00:00,6,4,17,12,20,9,15
2020-03-24 02:00:00,7,4,18,12,17,8,14
2020-03-24 03:00:00,8,4,9,11,16,8,14
2020-03-24 04:00:00,8,5,14,11,18,8,14
2020-03-24 05:00:00,8,4,17,10,19,8,14
2020-03-24 06:00:00,8,4,13,11,19,7,14
2020-03-24 07:00:00,8,5,15,11,20,7,14
2020-03-24 08:00:00,10,5,15,11,22,7,13
2020-03-24 09:00:00,10,6,16,12,23,7,12
2020-03-24 10:00:00,10,8,18,14,23,8,12
2020-03-24 11:00:00,11,9,16,16,22,9,11
2020-03-24 12:00:00,10,10,16,19,19,9,12
2020-03-24 13:00:00,10,10,19,20,18,9,14
2020-03-24 14:00:00,12,10,20,22,18,8,15
2020-03-24 15:00:00,14,11,12,23,17,8,15
2020-03-24 16:00:00,11,12,20,24,17,8,15
2020-03-24 17:00:00,10,11,20,24,17,6,15
2020-03-24 18:00:00,11,10,18,24,16,6,15
2020-03-24 19:00:00,10,9,15,23,13,5,16
2020-03-24 20:00:00,9,7,18,21,10,5,16
2020-03-24 21:00:00,10,6,10,17,8,4,17
2020-03-24 22:00:00,9,5,21,16,9,4,18
2020-03-24 23:00:00,9,5,19,17,12,4,17
2020-03-25 00:00:00,10,5,11,16,15,4,17
2020-03-25 01:00:00,9,4,17,15,14,4,18
2020-03-25 02:00:00,10,4,20,15,14,3,18
2020-03-25 03:00:00,12,4,8,13,12,3,19
2020-03-25 04:00:00,9,4,8,13,13,3,21
2020-03-25 05:00:00,11,4,10,12,14,3,21
2020-03-25 06:00:00,10,3,8,11,14,3,20
2020-03-25 07:00:00,11,4,21,11,13,3,21
2020-03-25 08:00:00,12,3,15,10,15,2,19
2020-03-25 09:00:00,9,5,13,12,18,2,19
2020-03-25 10:00:00,11,6,17,14,21,4,19
2020-03-25 11:00:00,12,7,22,16,24,4,18
2020-03-25 12:00:00,12,8,20,18,25,5,19
2020-03-25 13:00:00,11,8,21,20,26,5,19
2020-03-25 14:00:00,12,9,20,23,26,5,19
2020-03-25 15:00:00,11,11,20,25,25,4,19
2020-03-25 16:00:00,10,11,17,26,26,4,20
2020-03-25 17:00:00,10,12,17,27,26,4,21
2020-03-25 18:00:00,10,12,14,26,26,4,22
2020-03-25 19:00:00,7,11,15,23,24,4,23
2020-03-25 20:00:00,10,9,15,18,20,3,23
2020-03-25 21:00:00,11,8,13,13,17,3,24
2020-03-25 22:00:00,11,7,13,13,17,3,25
2020-03-25 23:00:00,10,6,18,13,18,3,23
2020-03-26 00:00:00,11,6,17,11,19,3,20
2020-03-26 01:00:00,12,6,16,10,21,3,19
2020-03-26 02:00:00,15,6,17,9,23,4,18
2020-03-26 03:00:00,17,5,13,7,22,4,16
2020-03-26 04:00:00,17,4,12,7,23,4,13
2020-03-26 05:00:00,17,4,15,7,25,4,12
2020-03-26 06:00:00,14,3,16,5,25,5,12
2020-03-26 07:00:00,18,3,18,6,27,5,10
2020-03-26 08:00:00,12,2,16,7,28,4,13
2020-03-26 09:00:00,13,3,10,7,28,5,16
2020-03-26 10:00:00,12,3,17,8,29,5,17
2020-03-26 11:00:00,15,4,16,8,30,5,17
2020-03-26 12:00:00,11,5,16,7,30,4,18
2020-03-26 13:00:00,12,5,16,7,33,4,18
2020-03-26 14:00:00,16,6,12,7,35,2,17
2020-03-26 15:00:00,13,6,15,6,34,3,17
2020-03-26 16:00:00,12,8,14,6,33,3,18
2020-03-26 17:00:00,13,8,16,6,31,3,18
2020-03-26 18:00:00,10,7,14,7,29,3,18
2020-03-26 19:00:00,10,7,15,10,26,3,17
2020-03-26 20:00:00,10,7,16,10,23,3,18
2020-03-26 21:00:00,10,7,12,9,22,3,19
2020-03-26 22:00:00,11,7,13,9,22,3,20
2020-03-26 23:00:00,13,7,12,8,21,3,19
2020-03-27 00:00:00,11,7,13,7,20,4,20
2020-03-27 01:00:00,15,7,8,6,20,4,21
2020-03-27 02:00:00,12,7,15,5,21,3,20
2020-03-27 03:00:00,11,7,13,5,19,3,19
2020-03-27 04:00:00,15,7,7,4,19,3,17
2020-03-27 05:00:00,15,7,13,5,20,3,14
2020-03-27 06:00:00,11,6,12,4,21,3,16
2020-03-27 07:00:00,14,6,12,5,22,3,16
2020-03-27 08:00:00,13,6,15,6,25,3,16
2020-03-27 09:00:00,14,8,16,7,28,3,14
2020-03-27 10:00:00,13,10,16,8,30,3,12
2020-03-27 11:00:00,15,11,8,10,31,4,10
2020-03-27 12:00:00,11,11,16,10,32,6,10
2020-03-27 13:00:00,13,12,10,11,33,7,8
2020-03-27 14:00:00,12,12,14,11,35,8,8
2020-03-27 15:00:00,16,12,14,11,35,9,11
2020-03-27 16:00:00,19,12,13,11,36,8,13
2020-03-27 17:00:00,15,11,13,12,36,7,13
2020-03-27 18:00:00,15,11,14,12,34,7,12
2020-03-27 19:00:00,15,10,9,9,31,6,12
2020-03-27 20:00:00,14,9,9,6,27,4,12
2020-03-27 21:00:00,13,7,9,3,24,4,12
2020-03-27 22:00:00,11,6,15,3,24,4,12
2020-03-27 23:00:00,10,6,12,4,26,4,12
2020-03-28 00:00:00,11,5,15,5,26,3,11
2020-03-28 01:00:00,10,5,15,5,26,3,10
2020-03-28 02:00:00,8,5,6,6,26,3,7
2020-03-28 03:00:00,11,4,11,6,24,3,8
2020-03-28 04:00:00,9,4,9,7,23,3,8
2020-03-28 05:00:00,12,3,9,7,23,3,8
2020-03-28 06:00:00,9,3,8,7,23,3,8
2020-03-28 07:00:00,8,3,7,7,21,3,7
2020-03-28 08:00:00,8,3,7,7,25,2,4
2020-03-28 09:00:00,8,3,5,7,25,3,4
2020-03-28 10:00:00,6,4,4,7,25,3,4
2020-03-28 11:00:00,8,4,4,6,24,3,6
2020-03-28 12:00:00,7,4,6,6,22,4,6
2020-03-28 13:00:00,7,4,6,6,22,5,5
2020-03-28 14:00:00,8,3,7,5,23,5,6
2020-03-28 15:00:00,9,4,8,5,22,6,7
2020-03-28 16:00:00,9,4,8,6,23,6,7
2020-03-28 17:00:00,11,4,9,6,23,6,8
2020-03-28 18:00:00,11,5,8,5,20,6,7
2020-03-28 19:00:00,12,4,6,5,17,6,6
2020-03-28 20:00:00,14,3,8,5,12,5,4
2020-03-28 21:00:00,11,4,9,5,8,4,4
2020-03-28 22:00:00,10,3,12,6,7,4,6
2020-03-28 23:00:00,10,3,12,7,6,4,8
2020-03-29 00:00:00,11,3,11,8,6,4,9
2020-03-29 01:00:00,10,3,10,8,5,3,10
2020-03-29 02:00:00,12,3,13,7,5,3,11
2020-03-29 03:00:00,14,3,13,6,4,3,11
2020-03-29 04:00:00,11,3,14,6,4,3,13
2020-03-29 05:00:00,13,3,16,6,4,3,13
2020-03-29 06:00:00,13,3,12,6,4,3,13
2020-03-29 07:00:00,10,3,13,6,4,3,13
2020-03-29 08:00:00,9,3,14,6,2,3,11
2020-03-29 09:00:00,10,3,6,5,3,4,11
2020-03-29 10:00:00,11,3,15,6,6,4,11
2020-03-29 11:00:00,12,4,18,6,10,5,11
2020-03-29 12:00:00,13,3,18,7,13,6,12
2020-03-29 13:00:00,15,3,15,9,16,6,12
2020-03-29 14:00:00,14,3,10,10,18,7,12
2020-03-29 15:00:00,11,3,14,12,18,7,13
2020-03-29 16:00:00,14,4,19,12,19,7,15
2020-03-29 17:00:00,14,5,17,11,19,7,15
2020-03-29 18:00:00,19,6,17,12,17,7,16
2020-03-29 19:00:00,17,6,12,10,15,6,17
2020-03-29 20:00:00,13,5,16,7,11,5,18
2020-03-29 21:00:00,13,6,17,6,9,5,17
2020-03-29 22:00:00,16,6,16,6,9,6,16
2020-03-29 23:00:00,11,7,7,6,9,6,15
2020-03-30 00:00:00,11,6,17,7,9,7,13
2020-03-30 01:00:00,10,6,15,7,8,8,12
2020-03-30 02:00:00,10,6,15,7,7,8,11
2020-03-30 03:00:00,9,5,14,6,6,9,10
2020-03-30 04:00:00,10,5,11,6,6,10,9
2020-03-30 05:00:00,10,5,13,6,7,10,8
2020-03-30 06:00:00,11,5,12,6,7,10,7
2020-03-30 07:00:00,12,4,7,6,8,10,6
2020-03-30 08:00:00,9,3,8,6,10,10,4
2020-03-30 09:00:00,12,4,8,6,14,10,5
2020-03-30 10:00:00,7,4,7,5,17,10,7
2020-03-30 11:00:00,7,3,4,5,20,12,7
2020-03-30 12:00:00,7,3,4,5,22,12,8
2020-03-30 13:00:00,8,5,4,4,25,12,9
2020-03-30 14:00:00,10,6,4,4,26,11,9
2020-03-30 15:00:00,12,7,5,5,27,12,8
2020-03-30 16:00:00,13,8,3,6,27,12,7
2020-03-30 17:00:00,15,9,3,7,27,11,6
2020-03-30 18:00:00,12,10,3,9,25,11,5
2020-03-30 19:00:00,14,9,6,8,22,11,4
2020-03-30 20:00:00,14,7,8,8,17,10,2
2020-03-30 21:00:00,13,6,6,8,13,11,3
2020-03-30 22:00:00,14,6,5,9,11,12,4
2020-03-30 23:00:00,11,6,7,11,11,12,4
2020-03-31 00:00:00,11,5,6,12,10,11,4
2020-03-31 01:00:00,15,5,6,12,8,12,5
2020-03-31 02:00:00,11,5,5,12,8,11,6
2020-03-31 03:00:00,14,5,5,11,7,11,6
2020-03-31 04:00:00,12,5,5,11,7,11,7
2020-03-31 05:00:00,14,5,3,11,8,11,6
2020-03-31 06:00:00,14,4,5,11,8,12,5
2020-03-31 07:00:00,13,4,3,11,9,11,5
2020-03-31 08:00:00,11,4,4,11,9,12,2
2020-03-31 09:00:00,9,6,3,12,10,11,3
2020-03-31 10:00:00,10,7,2,14,11,12,4
2020-03-31 11:00:00,11,7,4,14,12,13,6
2020-03-31 12:00:00,12,8,5,15,11,13,6
2020-03-31 13:00:00,12,9,5,15,12,13,6
2020-03-31 14:00:00,13,10,6,14,13,13,6
2020-03-31 15:00:00,12,10,6,15,13,12,5
2020-03-31 16:00:00,16,11,5,16,13,13,4
2020-03-31 17:00:00,16,11,3,17,13,12,4
2020-03-31 18:00:00,19,11,2,18,14,11,3
2020-03-31 19:00:00,17,10,2,18,12,9,3
2020-03-31 20:00:00,17,10,4,16,9,6,6
2020-03-31 21:00:00,21,10,4,14,8,5,7
2020-03-31 22:00:00,23,9,4,14,8,4,9
2020-03-31 23:00:00,20,8,4,14,9,4,10
2020-04-01 00:00:00,17,8,4,14,11,3,10
2020-04-01 01:00:00,18,8,4,14,12,4,10
2020-04-01 02:00:00,20,8,7,12,13,3,11
2020-04-01 03:00:00,19,8,7,10,14,3,13
2020-04-01 04:00:00,21,8,9,9,14,4,14
2020-04-01 05:00:00,17,8,10,9,13,4,14
2020-04-01 06:00:00,15,7,13,9,13,5,15
2020-04-01 07:00:00,13,7,9,9,13,6,15
2020-04-01 08:00:00,14,7,11,9,13,5,12
2020-04-01 09:00:00,15,8,11,10,16,6,12
2020-04-01 10:00:00,14,9,6,11,16,7,13
2020-04-01 11:00:00,15,7,18,13,18,7,12
2020-04-01 12:00:00,15,8,10,15,18,6,13
2020-04-01 13:00:00,20,7,10,17,18,6,14
2020-04-01 14:00:00,18,8,21,18,19,5,14
2020-04-01 15:00:00,18,8,18,20,20,6,15
2020-04-01 16:00:00,18,9,19,21,20,6,17
2020-04-01 17:00:00,17,8,19,23,20,7,18
2020-04-01 18:00:00,15,7,17,21,18,6,19
2020-04-01 19:00:00,13,6,19,21,15,5,19
2020-04-01 20:00:00,11,5,20,19,11,4,19
2020-04-01 21:00:00,9,5,18,15,9,4,19
2020-04-01 22:00:00,8,6,20,14,10,5,20
2020-04-01 23:00:00,9,6,21,15,11,4,20
2020-04-02 00:00:00,9,6,21,18,12,4,21
2020-04-02 01:00:00,10,6,22,17,13,5,21
2020-04-02 02:00:00,13,5,19,16,14,5,22
2020-04-02 03:00:00,12,6,22,14,13,5,24
2020-04-02 04:00:00,13,7,21,14,13,5,25
2020-04-02 05:00:00,12,8,21,13,12,5,23
2020-04-02 06:00:00,13,8,17,11,12,5,24
2020-04-02 07:00:00,13,8,17,10,11,6,19
2020-04-02 08:00:00,14,8,20,10,12,6,17
2020-04-02 09:00:00,15,10,21,9,15,7,17
2020-04-02 10:00:00,15,11,10,10,17,7,19
2020-04-02 11:00:00,16,10,23,11,18,6,15
2020-04-02 12:00:00,19,10,20,11,19,5,16
2020-04-02 13:00:00,13,10,18,11,20,5,16
2020-04-02 14:00:00,12,9,17,11,20,3,17
2020-04-02 15:00:00,14,8,17,10,21,3,17
2020-04-02 16:00:00,14,8,17,11,21,3,18
2020-04-02 17:00:00,15,8,17,11,21,3,19
2020-04-02 18:00:00,16,10,17,11,20,3,18
2020-04-02 19:00:00,12,9,15,11,19,3,17
2020-04-02 20:00:00,12,8,16,9,15,2,16
2020-04-02 21:00:00,14,7,17,7,12,3,15
2020-04-02 22:00:00,14,7,17,6,11,3,15
2020-04-02 23:00:00,17,7,16,6,12,3,15
2020-04-03 00:00:00,15,7,15,5,9,3,14
2020-04-03 01:00:00,16,7,15,5,8,3,13
2020-04-03 02:00:00,14,7,15,4,8,3,11
2020-04-03 03:00:00,9,7,15,4,6,3,13
2020-04-03 04:00:00,13,6,13,4,7,3,13
2020-04-03 05:00:00,14,6,6,3,8,4,14
2020-04-03 06:00:00,11,5,16,3,7,3,12
2020-04-03 07:00:00,13,5,15,3,9,4,11
2020-04-03 08:00:00,8,5,14,3,11,4,8
2020-04-03 09:00:00,12,6,14,3,11,4,7
2020-04-03 10:00:00,12,7,12,3,12,4,6
2020-04-03 11:00:00,13,7,12,2,11,3,6
2020-04-03 12:00:00,14,6,12,3,11,3,9
2020-04-03 13:00:00,16,7,14,4,12,4,11
2020-04-03 14:00:00,16,7,14,4,13,6,12
2020-04-03 15:00:00,17,8,18,5,14,6,13
2020-04-03 16:00:00,16,9,16,6,15,7,14
2020-04-03 17:00:00,16,9,18,6,16,6,15
2020-04-03 18:00:00,16,10,17,7,17,5,16
2020-04-03 19:00:00,16,10,17,7,16,4,15
2020-04-03 20:00:00,15,8,17,5,14,4,15
2020-04-03 21:00:00,16,8,18,5,12,4,15
2020-04-03 22:00:00,16,8,18,6,11,4,15
2020-04-03 23:00:00,11,8,20,7,11,4,15
2020-04-04 00:00:00,10,8,19,7,11,4,15
2020-04-04 01:00:00,13,8,20,7,11,4,15
2020-04-04 02:00:00,13,8,19,6,11,4,14
2020-04-04 03:00:00,14,8,17,6,9,4,15
2020-04-04 04:00:00,12,9,20,6,9,4,16
2020-04-04 05:00:00,12,7,19,6,9,4,16
2020-04-04 06:00:00,10,7,17,5,8,4,16
2020-04-04 07:00:00,13,7,14,5,8,5,17
2020-04-04 08:00:00,13,8,19,5,9,4,15
2020-04-04 09:00:00,14,7,21,5,9,5,15
2020-04-04 10:00:00,13,7,20,6,9,6,14
2020-04-04 11:00:00,12,7,17,6,8,6,14
2020-04-04 12:00:00,12,9,16,8,8,6,14
2020-04-04 13:00:00,12,10,18,10,10,7,15
2020-04-04 14:00:00,13,11,21,13,13,7,15
2020-04-04 15:00:00,14,11,22,15,14,6,16
2020-04-04 16:00:00,17,11,20,17,15,6,18
2020-04-04 17:00:00,18,10,19,20,15,6,19
2020-04-04 18:00:00,15,8,19,21,14,7,19
2020-04-04 19:00:00,11,6,19,19,12,7,19
2020-04-04 20:00:00,10,5,18,16,10,6,18
2020-04-04 21:00:00,10,4,21,12,11,7,18
2020-04-04 22:00:00,8,4,22,11,12,8,19
2020-04-04 23:00:00,8,4,19,11,11,9,19
2020-04-05 00:00:00,5,5,19,11,10,10,19
2020-04-05 01:00:00,6,5,19,11,10,9,18
2020-04-05 02:00:00,7,5,20,12,8,8,18
2020-04-05 03:00:00,6,5,21,11,7,8,18
2020-04-05 04:00:00,5,6,22,10,7,8,19
2020-04-05 05:00:00,6,6,22,10,7,7,19
2020-04-05 06:00:00,6,6,19,10,7,6,18
2020-04-05 07:00:00,8,7,16,10,7,6,17
2020-04-05 08:00:00,8,9,18,12,7,6,17
2020-04-05 09:00:00,8,10,19,14,9,6,16
2020-04-05 10:00:00,9,11,17,19,11,7,15
2020-04-05 11:00:00,9,11,16,22,12,7,13
2020-04-05 12:00:00,8,10,14,24,13,7,13
